DF_INDEX	corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end	strat_key
18259	LEONIDE	L2	DE_pic_3_57Y28A07_115.xml	4	Der Mann grüßt und umarmt seine Tochter und seine Frau.	Der Mann grüßt und umarmt seine Tochter und seine Frau.	False	picture story	72732	72743	LEONIDE_picture story_False
14743	LEONIDE	L2	DE_op_2_57X33A17_53.xml	4	Aber wenn sie in Italien sind müssen arbeiten um	Aber wenn sie in Italien sind müssen arbeiten um	False	opinion	14850	14859	LEONIDE_opinion_False
5623	Kolipsi_1_L2	L2	4606_1.xml	4	Dass ist was passiert ist!!!	Das ist was passiert ist!!!	True	picture story	13149	13157	Kolipsi_1_L2_picture story_True
15695	LEONIDE	L2	DE_op_3_77Y26A18_117.xml	3	Mein Traum ist eine Weltreise zu machen, so will ich lerne viele Sprachen.	Mein Traum ist eine Weltreise zu machen, so will ich lerne viele Sprachen.	False	opinion	31665	31680	LEONIDE_opinion_False
14158	LEONIDE	L2	DE_op_1_57X33A12_8.xml	3	Ich wurde gern Französisch lernen und Spanisch.	Ich würde gern Französisch lernen und Spanisch.	True	opinion	4930	4938	LEONIDE_opinion_True
5460	Kolipsi_1_L2	L2	4450_1.xml	2	Sie kauft die Obste und Gemüsen.	Sie kauft die Obste und Gemüsen.	False	picture story	10719	10726	Kolipsi_1_L2_picture story_False
1191	Kolipsi_1_L1	L1	M0063_2.xml	6	Man kann dort wohl sehr gut feiern gehen, das heißt es gibt viele Discos.	Man kann dort wohl sehr gut feiern gehen, das heißt es gibt viele Discos.	False	opinion	20651	20667	Kolipsi_1_L1_opinion_False
8266	Kolipsi_1_L2	L2	7003_1.xml	5	Wir sehen uns ja dann sowieso ann nächsten Wochenende!	Wir sehen uns ja dann sowieso am nächsten Wochenende!	True	picture story	55027	55037	Kolipsi_1_L2_picture story_True
10066	Kolipsi_2	L2	I10_FER13NOE_2.xml	6	Für mich musst du, zum Beispiel mit deine kollegen mehr schprechen, oder eine runde spazieren gehen nicht eine ganze tag an computer schreiben.	Für mich musst du, zum Beispiel mit deine Kollegen mehr sprechen, oder eine Runde spazieren gehen nicht eine ganze Tag an Computer schreiben.	True	opinion	22034	22060	Kolipsi_2_opinion_True
17106	LEONIDE	L2	DE_pic_2_57X34A12_54.xml	1	Lisa fing auch langsam Angst zu bekommen, aber sie ging tapfer weiter als plötzlich die Familien rausspringen und die beiden erschrecken.	Lisa fing auch langsam Angst zu bekommen, aber sie ging tapfer weiter als plötzlich die Familien rausspringen und die beiden erschrecken.	False	picture story	54579	54602	LEONIDE_picture story_False
17129	LEONIDE	L2	DE_pic_2_57X34A14_54.xml	2	Das war der brutalste Tag ihn ihrer leben und sie erzählten niemanden davon.	Das war der brutalste Tag in ihrer Leben und sie erzählten niemanden davon.	True	picture story	55011	55025	LEONIDE_picture story_True
12367	Kolipsi_2	L2	I29_ROS02VAL_1.xml	6	Gestern musste sie etwas einkaufen gehen und ist erster zum Obsthändler gegangen.	Gestern musste sie etwas einkaufen gehen und ist erster zum Obsthändler gegangen.	False	picture story	59167	59180	Kolipsi_2_picture story_False
1769	Kolipsi_1_L1	L1	M0091_1.xml	15	Die Kassiererin entschuldigte sich vielmals ganz verlegen und gab ihr zur Wiedergutmachung einen Apfel als Geschenk.	Die Kassiererin entschuldigte sich vielmals ganz verlegen und gab ihr zur Wiedergutmachung einen Apfel als Geschenk.	False	picture story	31553	31570	Kolipsi_1_L1_picture story_False
14311	LEONIDE	L2	DE_op_1_57Y25A08_12.xml	2	Mein Traumberuf ist die Personen mit Psycoproblemen helfen weil mir gefällt mit die Personen sprechen und helfen sie.	Mein Traumberuf ist die Personen mit Psychoproblemen helfen weil mir gefällt mit die Personen sprechen und helfen sie.	True	opinion	7538	7557	LEONIDE_opinion_True
14426	LEONIDE	L2	DE_op_1_57Y28A06_14.xml	2	Weil ich möchte probleme lösen...	Weil ich möchte Probleme lösen...	True	opinion	8969	8977	LEONIDE_opinion_True
4033	Kolipsi_1_L1	L1	M0195_1.xml	11	Jetzt möchtest du sicherlich wissen, wie es weitergeht.	Jetzt möchtest du sicherlich wissen, wie es weitergeht.	False	picture story	70335	70345	Kolipsi_1_L1_picture story_False
12980	Kolipsi_2	L2	I37_POL21GIU_2.xml	16	Für dein Problem kann icht nur sagen, dass es besser so ist, weil diese mit denen du geschrieben hast sind nicht echte Leute und in Realität können sie ganz anders aussehen und auch sein.	Für dein Problem kann ich nur sagen, dass es besser so ist, weil diese mit denen du geschrieben hast sind nicht echte Leute und in Realität können sie ganz anders aussehen und auch sein.	True	opinion	69484	69521	Kolipsi_2_opinion_True
17021	LEONIDE	L2	DE_pic_2_57X34A05_54.xml	2	Die Kinder leuchteten hinein und sahen eine graue, alte Frau.	Die Kinder leuchteten hinein und sahen eine graue, alte Frau.	False	picture story	53299	53311	LEONIDE_picture story_False
9464	Kolipsi_2	L2	I06_VIR13SAP_2.xml	11	Liebe Grüße aus Italien und Viel Glück!	Liebe Grüße aus Italien und viel Glück!	True	opinion	12131	12139	Kolipsi_2_opinion_True
8599	Kolipsi_1_L2	L2	7039_2.xml	5	Die Verkäuferin hat ihr der Kassenzettel gegeben, sie ist wieder im Supermarkt gegangen, hat der Verkäufirin der Kassenzettel gezeigt und ist nach Hause gegangen.	Die Verkäuferin hat ihr der Kassenzettel gegeben, sie ist wieder im Supermarkt gegangen, hat der Verkäuferin der Kassenzettel gezeigt und ist nach Hause gegangen.	True	opinion	60698	60725	Kolipsi_1_L2_opinion_True
13352	Kolipsi_2	L2	I39_PIA22SAT_2.xml	3	"Wie Sie selber erfahrt haben, macht man heute viel mehr "" Freundschaften "" dank Internet und Social Networks, aber sind sie wirklich als Freundschaften nennbar?"	"Wie Sie selber erfahrt haben, macht man heute viel mehr "" Freundschaften "" dank Internet und Social Networks, aber sind sie wirklich als Freundschaften nennbar?"	False	opinion	75977	76005	Kolipsi_2_opinion_False
13951	LEONIDE	L2	DE_op_1_57X31A03_100.xml	4	Englisch: Weil Englisch ist die wichtigste Sprache del Welt.	Englisch: Weil Englisch ist die wichtigste Sprache der Welt.	True	opinion	680	691	LEONIDE_opinion_True
9102	Kolipsi_2	L2	I03_DAN30SAR_2.xml	8	Ob ich du währe, würde ich noch mit diese Leute schreiben, aber auch mit andere Leute, die in deiner Stadt leben, chatten und vielleicht auch treffen.	Ob ich du wäre, würde ich noch mit diese Leute schreiben, aber auch mit andere Leute, die in deiner Stadt leben, chatten und vielleicht auch treffen.	True	opinion	6020	6051	Kolipsi_2_opinion_True
18009	LEONIDE	L2	DE_pic_3_57X34A13_105.xml	5	Als die Dämmerung begann, und die Sonne langsam im unendlichen Horizont unterging, da nahmen sie Abschied.	Als die Dämmerung begann, und die Sonne langsam im unendlichen Horizont unterging, da nahmen sie Abschied.	False	picture story	68890	68909	LEONIDE_picture story_False
5262	Kolipsi_1_L2	L2	4347_1.xml	9	Der Supermarkt war mehr groß, und Maria hat andere Gemüse gekauft.	Der Supermarkt war mehr groß, und Maria hat andere Gemüse gekauft.	False	picture story	7905	7918	Kolipsi_1_L2_picture story_False
6867	Kolipsi_1_L2	L2	5370_2.xml	7	In alle zwei Dort können wir spaßen und lachen und froh sein.	In alle zwei Dort können wir spaßen und lachen und froh sein.	False	opinion	32631	32644	Kolipsi_1_L2_opinion_False
11899	Kolipsi_2	L2	I24_BER30MAT_2.xml	4	Ich glaube, dass du musst neue Freundschaften in deiner Stadt finden.	Ich glaube, dass du musst neue Freundschaften in deiner Stadt finden.	False	opinion	52264	52277	Kolipsi_2_opinion_False
1695	Kolipsi_1_L1	L1	M0089_1.xml	14	Daraufhin bat der Geschäftsführer sie, den Kassenbeleg vorzuzeigen.	Daraufhin bat der Geschäftsführer sie, den Kassenbeleg vorzuzeigen.	False	picture story	30304	30314	Kolipsi_1_L1_picture story_False
4097	Kolipsi_1_L1	L1	M0196_2.xml	9	Hier findet man selten massenweise Touristen an einem Ort.	Hier findet man selten massenweise Touristen an einem Ort.	False	opinion	71326	71336	Kolipsi_1_L1_opinion_False
16284	LEONIDE	L2	DE_pic_1_57Y26A10_9.xml	1	Das Papa ( Gimbo) schaut Lukas weit wegwürft Disachen und Denkt ich bin müde und anstrang ich mochte Di Sachen weg von Die Haus tragen Markus hilft mir nicht er vollt Die Sachen wegfürfen er dendkt Dass er Kann niht mer in	Das Papa ( Gimbo) schaut Lukas weit wegwirft die Sachen und denkt ich bin müde und anstreng ich mochte die Sachen weg von die Haus tragen Markus hilft mir nicht er wollt die Sachen wegwerfen er denkt dass er kann nicht mehr in	True	picture story	41945	41988	LEONIDE_picture story_True
4148	Kolipsi_1_L1	L1	M0199_1.xml	2	Danach ist sie dann zum Supermarkt gegangen, um dort die restlichen Lebensmittel zu besorgen.	Danach ist sie dann zum Supermarkt gegangen, um dort die restlichen Lebensmittel zu besorgen.	False	picture story	72362	72378	Kolipsi_1_L1_picture story_False
11607	Kolipsi_2	L2	I23_CAN19SIL_2.xml	2	Ein Tag hat eine junge Madchen mir durch Facebook geschrieben.	Ein Tag hat eine junge Mädchen mir durch Facebook geschrieben.	True	opinion	46593	46604	Kolipsi_2_opinion_True
11033	Kolipsi_2	L2	I17_LIB26FAB_2.xml	5	Dann würde ich es meine Eltern sagen, dass sie mir das Internet Netz wegnehmen sollen, weil sonst das Internet eine Dependenz werden könnte.	Dann würde ich es meine Eltern sagen, dass sie mir das Internet Netz wegnehmen sollen, weil sonst das Internet eine Dependenz werden könnte.	False	opinion	37514	37540	Kolipsi_2_opinion_False
16560	LEONIDE	L2	DE_pic_2_57X32A02_49.xml	4	Plotzlich schaltete sich die Taschenlampe aus.	Plötzlich schaltete sich die Taschenlampe aus.	True	picture story	46357	46364	LEONIDE_picture story_True
9701	Kolipsi_2	L2	I08_MAN11GIA_1.xml	6	Am die Kasse die Kauferin hat sie gesehn und hat die Polizei angerufen.	Am die Kasse die Käuferin hat sie gesehen und hat die Polizei angerufen.	True	picture story	16199	16213	Kolipsi_2_picture story_True
7147	Kolipsi_1_L2	L2	5701_2.xml	8	Die Bergen sind sehr gemütlich um einige ruhige tage zu verbringen.	Die Bergen sind sehr gemütlich um einige ruhige Tage zu verbringen.	True	opinion	37307	37319	Kolipsi_1_L2_opinion_True
14319	LEONIDE	L2	DE_op_1_57Y25A13_12.xml	2	Ich möchte eine Piloterin machen, weil mein Großvater war ein Pilot.	Ich möchte eine Piloterin machen, weil mein Großvater war ein Pilot.	False	opinion	7649	7662	LEONIDE_opinion_False
12160	Kolipsi_2	L2	I25_MAR17GAI_2.xml	2	Aber ich habe nie vergessen meinen Freunden weil sie jeden Wochen mich rufen.	Aber ich habe nie vergessen meinen Freunden weil sie jeden Wochen mich rufen.	False	opinion	55903	55917	Kolipsi_2_opinion_False
15391	LEONIDE	L2	DE_op_3_57X33A16_110.xml	6	Ich selbst würde gerne Französisch lernen.	Ich selbst würde gerne Französisch lernen.	False	opinion	26999	27006	LEONIDE_opinion_False
14154	LEONIDE	L2	DE_op_1_57X33A11_8.xml	3	Englisch: Ja, weil wir reisen dann können wir Englisch reden.	Englisch: Ja, weil wir reisen dann können wir Englisch reden.	False	opinion	4850	4863	LEONIDE_opinion_False
17370	LEONIDE	L2	DE_pic_2_57Y28A07_50.xml	7	Dann sehen sie, das den Baum immer größer wird.	Dann sehen sie, dass den Baum immer größer wird.	True	picture story	58384	58395	LEONIDE_picture story_True
12444	Kolipsi_2	L2	I34_COR21GIO_1.xml	7	Maria suchte es, aber sie fand es nicht.	Maria suchte es, aber sie fand es nicht.	False	picture story	60428	60438	Kolipsi_2_picture story_False
13379	Kolipsi_2	L2	I39_PRU01AND_2.xml	7	Eine wirkliche Freundschaft kann viel übermitteln, weil du besser mit diesen Menschen reden kannst, und so ist es alles besser.	Eine wirkliche Freundschaft kann viel übermitteln, weil du besser mit diesen Menschen reden kannst, und so ist es alles besser.	False	opinion	76524	76547	Kolipsi_2_opinion_False
11134	Kolipsi_2	L2	I19_BONN01ANN_2.xml	3	Persönlich habe ich auch eine virtuelle Freundschaft mit einem deutschen Jungen.	Persönlich habe ich auch eine virtuelle Freundschaft mit einem deutschen Jungen.	False	opinion	39000	39012	Kolipsi_2_opinion_False
4903	Kolipsi_1_L2	L2	3553_2.xml	2	Ich denke, daß das Meer sehr schön ist.	Ich denke, dass das Meer sehr schön ist.	True	opinion	3217	3227	Kolipsi_1_L2_opinion_True
5550	Kolipsi_1_L2	L2	4464_2.xml	8	Ich denke dass wir konnen mit dem Flugzeug fähren.	Ich denke dass wir können mit dem Flugzeug fahren.	True	opinion	12080	12090	Kolipsi_1_L2_opinion_True
5618	Kolipsi_1_L2	L2	4605_2.xml	1	Brief für meine Freundin Liebe Sanna!	Brief für meine Freundin Liebe Sanna!	False	opinion	13089	13096	Kolipsi_1_L2_opinion_False
15778	LEONIDE	L2	DE_pic_1_57X31A07_2.xml	5	Google wollte nicht, dass sein Vater Bob dass schreckliche 5 schaute.	Google wollte nicht, dass sein Vater Bob das schreckliche 5 schaute.	True	picture story	33103	33116	LEONIDE_picture story_True
5560	Kolipsi_1_L2	L2	4465_2.xml	3	Ich denke dass fur mich die Berge ist besser.	Ich denke dass für mich die Berge ist besser.	True	opinion	12267	12277	Kolipsi_1_L2_opinion_True
5987	Kolipsi_1_L2	L2	4852_2.xml	8	Die Luft ist auch besser auf dem Berg.	Die Luft ist auch besser auf dem Berg.	False	opinion	19445	19454	Kolipsi_1_L2_opinion_False
4782	Kolipsi_1_L2	L2	3535_1.xml	2	Sie möchte Möhren, Kartoffeln, Salat und Tomaten kaufen.	Sie möchte Möhren, Kartoffeln, Salat und Tomaten kaufen.	False	picture story	1308	1319	Kolipsi_1_L2_picture story_False
12953	Kolipsi_2	L2	I37_POL21GIU_1.xml	12	Wenn sie mit dem Einkaufen fertig war, ist sie, wie immer, ohne Sorgen an der Kasse gegangen.	Wenn sie mit dem Einkaufen fertig war, ist sie, wie immer, ohne Sorgen an der Kasse gegangen.	False	picture story	69024	69045	Kolipsi_2_picture story_False
3061	Kolipsi_1_L1	L1	M0156_1.xml	1	Also mir geht es gut.	Also mir geht es gut.	False	picture story	54011	54017	Kolipsi_1_L1_picture story_False
17385	LEONIDE	L2	DE_pic_2_57Y28A09_50.xml	15	Plötzlich hören sie Geräusche, die aus dem Wald kommen.	Plötzlich hören sie Geräusche, die aus dem Wald kommen.	False	picture story	58590	58601	LEONIDE_picture story_False
7405	Kolipsi_1_L2	L2	5877_2.xml	2	Liebe Angelika, wie geht es dir?	Liebe Angelika, wie geht es dir?	False	opinion	40998	41006	Kolipsi_1_L2_opinion_False
3599	Kolipsi_1_L1	L1	M0177_2.xml	7	Schreib mir bitte bald zurück, damit ich weiter planen kann.	Schreib mir bitte bald zurück, damit ich weiter planen kann.	False	opinion	62848	62860	Kolipsi_1_L1_opinion_False
5686	Kolipsi_1_L2	L2	4611_1.xml	1	Jetzt muss ich etwas erzählen.	Jetzt muss ich etwas erzählen.	False	picture story	14207	14213	Kolipsi_1_L2_picture story_False
18055	LEONIDE	L2	DE_pic_3_57X34A20_105.xml	6	Dann ich müss mein Vater grüßen.	Dann ich muss mein Vater grüßen.	True	picture story	69803	69810	LEONIDE_picture story_True
16565	LEONIDE	L2	DE_pic_2_57X32A02_49.xml	9	Lisa gewann und wurde nicht gegessen.	Lisa gewann und wurde nicht gegessen.	False	picture story	46415	46422	LEONIDE_picture story_False
8456	Kolipsi_1_L2	L2	7025_2.xml	9	Ich will dir einen gemeinsamen Urlaub planen.	Ich will dir einen gemeinsamen Urlaub planen.	False	opinion	58457	58465	Kolipsi_1_L2_opinion_False
8879	Kolipsi_2	L2	D37_MAG13ISI_2.xml	11	Ich fragte ihr ob wir uns sehen könnten, abbe sie fand immer eine Ausrede um nicht zu kommen.	Ich fragte ihr ob wir uns sehen könnten, aber sie fand immer eine Ausrede um nicht zu kommen.	True	opinion	1921	1941	Kolipsi_2_opinion_True
10290	Kolipsi_2	L2	I11_CHE12NOU_1.xml	8	Die Käuferin hat gedacht dass Maria gestolt hat.	Die Käuferin hat gedacht dass Maria gestohlt hat.	True	picture story	25743	25752	Kolipsi_2_picture story_True
3889	Kolipsi_1_L1	L1	M0191_1.xml	9	Besser du redest mal mit ihr!	Besser du redest mal mit ihr!	False	picture story	67963	67970	Kolipsi_1_L1_picture story_False
14731	LEONIDE	L2	DE_op_2_57X33A14_53.xml	11	Also die Flüchtlinge sollen nicht in unserem Land kommen.	Also die Flüchtlinge sollen nicht in unserem Land kommen.	False	opinion	14623	14633	LEONIDE_opinion_False
12432	Kolipsi_2	L2	I34_BOS07GIA_1.xml	6	Viele Küsse deine Freundin Marie	Viele Küsse deine Freundin Marie	False	picture story	60191	60196	Kolipsi_2_picture story_False
6394	Kolipsi_1_L2	L2	5041_2.xml	4	Am Meer sind viele jungen Leute.	Am Meer sind viele jungen Leute.	False	opinion	25443	25450	Kolipsi_1_L2_opinion_False
14530	LEONIDE	L2	DE_op_2_57X31A14_57.xml	3	Wir müssen mit ihnen gut umgehen, weil sie aus einem schrecklichen Ort kommen.	Wir müssen mit ihnen gut umgehen, weil sie aus einem schrecklichen Ort kommen.	False	opinion	10812	10827	LEONIDE_opinion_False
13310	Kolipsi_2	L2	I39_BUS07LIS_2.xml	12	Für mich war das eine große Schok.	Für mich war das eine große Schock.	True	opinion	75144	75152	Kolipsi_2_opinion_True
7787	Kolipsi_1_L2	L2	6394_1.xml	7	Ich habe entschieden dieses Brief zu schreiben, um dir eine Geschichte zu erzählen.	Ich habe entschieden dieses Brief zu schreiben, um dir eine Geschichte zu erzählen.	False	picture story	47217	47232	Kolipsi_1_L2_picture story_False
6522	Kolipsi_1_L2	L2	5284_2.xml	16	Am Ende werde ich sicher etwas entscheiden!!!	Am Ende werde ich sicher etwas entscheiden!!!	False	opinion	27266	27276	Kolipsi_1_L2_opinion_False
7475	Kolipsi_1_L2	L2	5881_2.xml	6	Auf den Beren ist es sehr kalt wir mussten sicher auch Winterjacken mitbringen.	Auf den Beren ist es sehr kalt wir mussten sicher auch Winterjacken mitbringen.	False	opinion	42172	42186	Kolipsi_1_L2_opinion_False
11167	Kolipsi_2	L2	I19_DIP07LUC_1.xml	7	Tatsächlich hat in dem Gemüselade zehlen zu vergessen.	Tatsächlich hat in dem Gemüselade zahlen zu vergessen.	True	picture story	39509	39518	Kolipsi_2_picture story_True
17926	LEONIDE	L2	DE_pic_3_57X34A01_105.xml	8	An dem Zugbahnhof wartete er auf dem Zug.	An dem Zugbahnhof wartete er auf dem Zug.	False	picture story	67480	67489	LEONIDE_picture story_False
12351	Kolipsi_2	L2	I29_GUG24JES_2.xml	8	Wir können noch sprechen veil mir gefälllt sehr mit dir.	Wir können noch sprechen weil mir gefällt sehr mit dir.	True	opinion	58930	58941	Kolipsi_2_opinion_True
14099	LEONIDE	L2	DE_op_1_57X32A12_6.xml	5	Meiner Meinung nach sollen die Schüler in der Mittelschule Deutsch, Italienisch und Englisch lernen.	Meiner Meinung nach sollen die Schüler in der Mittelschule Deutsch, Italienisch und Englisch lernen.	False	opinion	3803	3819	LEONIDE_opinion_False
15331	LEONIDE	L2	DE_op_3_57X33A01_110.xml	4	In die Mittelschule sollte man nur die Standart sprachen lernen und keine anderen dazu.	In die Mittelschule sollte man nur die Standard sprachen lernen und keine anderen dazu.	True	opinion	25800	25815	LEONIDE_opinion_True
5632	Kolipsi_1_L2	L2	4607_1.xml	1	Wie immer ging sie am frühen Morgen im Obst und Gemüseladen die frischen Äpfel und Tomaten einkaufen, als sie aber bezahlte und ging, merkte die Verkäuferin, dass Maria den Kassazettel vergessen hatte.	Wie immer ging sie am frühen Morgen im Obst- und Gemüseladen die frischen Äpfel und Tomaten einkaufen, als sie aber bezahlte und ging, merkte die Verkäuferin, dass Maria den Kassazettel vergessen hatte.	True	picture story	13278	13314	Kolipsi_1_L2_picture story_True
15308	LEONIDE	L2	DE_op_3_57X32A15_108.xml	1	Englisch kann uns überall helfen, man kann sie in jeden Land benutzen oder sprechen.	Englisch kann uns überall helfen, man kann sie in jeden Land benutzen oder sprechen.	False	opinion	25387	25403	LEONIDE_opinion_False
10555	Kolipsi_2	L2	I13_CEN04ELE_1.xml	12	Obst und Gemüse sind gesund, aber ohne Geld konnte man sie nicht essen!	Obst und Gemüse sind gesund, aber ohne Geld konnte man sie nicht essen!	False	picture story	30292	30307	Kolipsi_2_picture story_False
