corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end
Kolipsi_2	L2	I20_LAV09GIU_1.xml	6	So die Kassiererin fragt Maria der Kassenzettel, aber Maria findet diese nicht!	So die Kassiererin fragt Maria der Kassenzettel, aber Maria findet diese nicht!	False	picture story	42786	42800
Kolipsi_2	L2	I20_LAV09GIU_1.xml	7	Die Kassiererin rüft die Polizei an.	Die Kassiererin rüft die Polizei an.	False	picture story	42801	42808
Kolipsi_2	L2	I20_LAV09GIU_1.xml	8	Die Polizei kommt und bringt Maria in die Polizeistation.	Die Polizei kommt und bringt Maria in die Polizeistation.	False	picture story	42809	42819
Kolipsi_2	L2	I20_LAV09GIU_1.xml	9	Nach zwei Stunden Maria geht zu Hause.	Nach zwei Stunden Maria geht zu Hause.	False	picture story	42820	42828
Kolipsi_2	L2	I20_LAV09GIU_1.xml	10	Hast du etwas neues zur mir erzahlen?	Hast du etwas Neues zur mir erzahlen?	True	picture story	42829	42837
Kolipsi_2	L2	I20_OBE04ANN_1.xml	1	Mir geht es gut, ich wollte dir was erzählen.	Mir geht es gut, ich wollte dir was erzählen.	False	picture story	42838	42849
Kolipsi_2	L2	I20_OBE04ANN_1.xml	2	Weißt du was letzte Woche Maria passiert ist?	Weißt du was letzte Woche Maria passiert ist?	False	picture story	42850	42859
Kolipsi_2	L2	I20_OBE04ANN_1.xml	3	Donnerstag Nachmittag waren wir zusammen die Stadt shoppen.	Donnerstag Nachmittag waren wir zusammen die Stadt shoppen.	False	picture story	42860	42869
Kolipsi_2	L2	I20_OBE04ANN_1.xml	4	Als ich nach Hause ging, ist sie in einem Obst- und Gemüseladen einkaufen gegangen und zirca eine Stunde später war sie im Supermarkt um zwei Stückchen Brot zu kaufen.	Als ich nach Hause ging, ist sie in einem Obst- und Gemüseladen einkaufen gegangen und circa eine Stunde später war sie im Supermarkt um zwei Stückchen Brot zu kaufen.	True	picture story	42870	42901
Kolipsi_2	L2	I20_OBE04ANN_1.xml	5	Leider gab es dort ein Problem.	Leider gab es dort ein Problem.	False	picture story	42902	42909
Kolipsi_2	L2	I20_OBE04ANN_1.xml	6	Als sie an der Kasse war, sah die Kassiererin, dass Maria eine Tasche voll Obst und Gemüse hatte, und machte sich ein paar fragen.	Als sie an der Kasse war, sah die Kassiererin, dass Maria eine Tasche voll Obst und Gemüse hatte, und machte sich ein paar Fragen.	True	picture story	42910	42938
Kolipsi_2	L2	I20_OBE04ANN_1.xml	7	Sie glaubte das Maria, alles was Maria in der Tasche hatte, wurde im Supermarkt von Ihr gestohlt.	Sie glaubte dass Maria, alles was Maria in der Tasche hatte, wurde im Supermarkt von ihr gestohlt.	True	picture story	42939	42959
Kolipsi_2	L2	I20_OBE04ANN_1.xml	8	Maria sah, dass die Kassiererin gleich die Polizei anrufen wollte.	Maria sah, dass die Kassiererin gleich die Polizei anrufen wollte.	False	picture story	42960	42972
Kolipsi_2	L2	I20_OBE04ANN_1.xml	9	Sie hatte Angst, auch wenn sie nichts schlechtes gemacht hatte.	Sie hatte Angst, auch wenn sie nichts Schlechtes gemacht hatte.	True	picture story	42973	42985
Kolipsi_2	L2	I20_OBE04ANN_1.xml	10	Gleich erzählte sie der Kassiererin, dass sie Obst und Gemüse vorher in einem Obst- Gemüseladen gekauft hatte, Maria fuhr dann gleich nach Hause und rief mich an.	Gleich erzählte sie der Kassiererin, dass sie Obst und Gemüse vorher in einem Obst- Gemüseladen gekauft hatte, Maria fuhr dann gleich nach Hause und rief mich an.	False	picture story	42986	43016
Kolipsi_2	L2	I20_OBE04ANN_1.xml	11	Sie war ein bisschen zerstört und traurig weil sie für's erste mal von jemand falsch verdächtniss wurde, Deswegen müssen wir ihr beistehen.	Sie war ein bisschen zerstört und traurig weil sie fürs erste Mal von jemand falsch verdächtniss wurde, Deswegen müssen wir ihr beistehen.	True	picture story	43017	43041
Kolipsi_2	L2	I20_OBE04ANN_2.xml	1	Ich habe deinen Brief in der Rubrik "Persönliche Briefe" in der Zeitung "Junge Woche" gelesen.	Ich habe deinen Brief in der Rubrik "Persönliche Briefe" in der Zeitung "Junge Woche" gelesen.	False	opinion	43042	43062
Kolipsi_2	L2	I20_OBE04ANN_2.xml	2	Ich finde sehr interessant dass du hilfe fragst, deswegen möchte ich dir helfen.	Ich finde sehr interessant dass du Hilfe fragst, deswegen möchte ich dir helfen.	True	opinion	43063	43078
Kolipsi_2	L2	I20_OBE04ANN_2.xml	3	Eigentlich bin ich nicht viel größer als du, aber vielleicht kann ich dir ein bisschen helfen.	Eigentlich bin ich nicht viel größer als du, aber vielleicht kann ich dir ein bisschen helfen.	False	opinion	43079	43097
Kolipsi_2	L2	I20_OBE04ANN_2.xml	4	Meine meinung ist, dass virtuelle Freundschaft nicht nur keinen Sind hat, sondern dass es sehr gefährlich.	Meine Meinung ist, dass virtuelle Freundschaft nicht nur keinen Sinn hat, sondern dass es sehr gefährlich.	True	opinion	43098	43117
Kolipsi_2	L2	I20_OBE04ANN_2.xml	5	Du sollst nicht mit Leute denen du gar nicht kennst chatten.	Du sollst nicht mit Leute denen du gar nicht kennst chatten.	False	opinion	43118	43130
Kolipsi_2	L2	I20_OBE04ANN_2.xml	6	Und an deiner Frage wollte ich dir auch noch was sagen: Von mir aus solltes du ihnen erkläher wie du dich fühlst und warum du mit dem chatten schluss gemacht hast.	Und an deiner Frage wollte ich dir auch noch was sagen: Von mir aus solltes du ihnen erklär wie du dich fühlst und warum du mit dem Chatten Schluss gemacht hast.	True	opinion	43131	43164
Kolipsi_2	L2	I20_OBE04ANN_2.xml	7	Mit dieser erklärung vielleicht kannst du auch jemanden helfen der sich in deiner gleichen Situation findet.	Mit dieser Erklärung vielleicht kannst du auch jemanden helfen der sich in deiner gleichen Situation findet.	True	opinion	43165	43182
Kolipsi_2	L2	I20_OBE04ANN_2.xml	8	Ich hoffe, dass ich dir was geholfen habe!	Ich hoffe, dass ich dir was geholfen habe!	False	opinion	43183	43193
Kolipsi_2	L2	I20_PON04STE_1.xml	1	Hallo Martin Ich will dir etwas über Maria, eine Frau ich kennen gelernt habe was heute passiert hat.	Hallo Martin Ich will dir etwas über Maria, eine Frau ich kennen gelernt habe was heute passiert hat.	False	picture story	43194	43214
Kolipsi_2	L2	I20_PON04STE_1.xml	2	Sie war bei einem Obst-Gemuseladen weil Sie wollte etwas kaufen.	Sie war bei einem Obst- Gemüseladen weil sie wollte etwas kaufen.	True	picture story	43215	43226
Kolipsi_2	L2	I20_PON04STE_1.xml	3	Sie hatte ein paar Salat, Karotten, Pfirziche und Äpfel eingekauft.	Sie hatte ein paar Salat, Karotten, Pfirsiche und Äpfel eingekauft.	True	picture story	43227	43240
Kolipsi_2	L2	I20_PON04STE_1.xml	4	Ein bisschen später Maria ist beim Supermarkt gegangen weil sie musste ein paar mehrere Produkte einkaufen.	Ein bisschen später Maria ist beim Supermarkt gegangen weil sie musste ein paar mehrere Produkte einkaufen.	False	picture story	43241	43258
Kolipsi_2	L2	I20_PON04STE_1.xml	5	Dort hat sie Kaffee, Fleisch und Käsen fürs Abendessen.	Dort hat sie Kaffee, Fleisch und Käsen fürs Abendessen.	False	picture story	43259	43270
Kolipsi_2	L2	I20_PON04STE_1.xml	6	Sie war bei die Kasse wenn die Kassiererin fragte Maria weil sie in seiner Tasche Obst und Gemse hatte.	Sie war bei die Kasse wenn die Kassiererin fragte Maria weil sie in seiner Tasche Obst und Gemüse hatte.	True	picture story	43271	43291
Kolipsi_2	L2	I20_PON04STE_1.xml	7	Maria sagte sie dass es fruher bei einer Obst-Gemüseenladen ein paar Produkte gekauft wolte.	Maria sagte sie dass es früher bei einer Obst- Gemüseladen ein paar Produkte gekauft wollte.	True	picture story	43292	43307
Kolipsi_2	L2	I20_PON04STE_1.xml	8	Am Ende die Kassiererin hat Maria geglaubt.	Am Ende die Kassiererin hat Maria geglaubt.	False	picture story	43308	43316
Kolipsi_2	L2	I20_PON04STE_2.xml	1	Hallo Paul ich hatte deine e-mail gelesen und ich wollte du etwas sagen.	Hallo Paul ich hatte deine E-Mail gelesen und ich wollte du etwas sagen.	True	opinion	43317	43331
Kolipsi_2	L2	I20_PON04STE_2.xml	2	Ich denke dass virtuelle Freunden sind nicht so gut weil du kann diese Personen nicht sehen, mit ihnen sprechen spielen oder ein Kaffe trinken.	Ich denke dass virtuelle Freunden sind nicht so gut weil du kann diese Personen nicht sehen, mit ihnen sprechen spielen oder ein Kaffee trinken.	True	opinion	43332	43358
Kolipsi_2	L2	I20_PON04STE_2.xml	3	Sie sind nur Personen wie dich, dass am Computer oder beim Handy schreiben statt gehen hinaus am Park oder Zentrum.	Sie sind nur Personen wie dich, dass am Computer oder beim Handy schreiben statt gehen hinaus am Park oder Zentrum.	False	opinion	43359	43381
Kolipsi_2	L2	I20_PON04STE_2.xml	4	Du sollst normalle Freunde finden dene Schulkollegen oder Jungen dass du kennst.	Du sollst normale Freunde finden deine Schulkollegen oder Jungen dass du kennst.	True	opinion	43382	43395
Kolipsi_2	L2	I20_PON04STE_2.xml	5	Ich denke dass Problem ist die Vewentung von Internet dass halte virtuelle Freunden und chatten eingegebt.	Ich denke dass Problem ist die Verwendung von Internet dass halte virtuelle Freunden und Chatten eingegebt.	True	opinion	43396	43413
Kolipsi_2	L2	I20_SBO29VAL_1.xml	1	Maria sucht der Zettel in seine Tasche aber sie findet es nicht, und dann sie erinnerte das sie den Zettel in Gemüseladen vergessen hatte.	Maria sucht der Zettel in seine Tasche aber sie findet es nicht, und dann sie erinnerte dass sie den Zettel in Gemüseladen vergessen hatte.	True	picture story	43414	43440
Kolipsi_2	L2	I20_SBO29VAL_1.xml	2	Maria, also sagt zum die Kassiererin was passiert war und nacht ein bischen Zeit die Kassiererin hat Maria geglaubt auf den Vertrauen.	Maria, also sagt zum die Kassiererin was passiert war und nach ein bisschen Zeit die Kassiererin hat Maria geglaubt auf den Vertrauen.	True	picture story	43441	43465
Kolipsi_2	L2	I20_SBO29VAL_1.xml	3	Und sie ist nach Hause gegangen.	Und sie ist nach Hause gegangen.	False	picture story	43466	43473
Kolipsi_2	L2	I20_SBO29VAL_1.xml	4	Aber jetzt vergisst sie nicht mehr der Kassenzettel.	Aber jetzt vergisst sie nicht mehr der Kassenzettel.	False	picture story	43474	43483
Kolipsi_2	L2	I20_VEN21GIO_1.xml	1	Hallo Alo, Ich will dir eine Geschichte erzählen, Gestern im Supermarkt hat Maria Problem gehabt.	Hallo Alo, ich will dir eine Geschichte erzählen, Gestern im Supermarkt hat Maria Problem gehabt.	True	picture story	43484	43502
Kolipsi_2	L2	I20_VEN21GIO_1.xml	2	Sie ging als erst beim Obsthändler und kaufte dort ein.	Sie ging als erst beim Obsthändler und kaufte dort ein.	False	picture story	43503	43514
Kolipsi_2	L2	I20_VEN21GIO_1.xml	3	Dann ging sie ins Supermarkt um dort emzukaufen.	Dann ging sie ins Supermarkt um dort einzukaufen.	True	picture story	43515	43524
Kolipsi_2	L2	I20_VEN21GIO_1.xml	4	Als sie zur Kassa kam und bezahlete, sah die Kassiererin dass sie eine Tasche hatte mit Brot und Gemüse und sofort schuldigt Maria an um Stahl so ruft sie die Polizei an und bringen Maria zur Zentrale.	Als sie zur Kassa kam und bezahlete, sah die Kassiererin dass sie eine Tasche hatte mit Brot und Gemüse und sofort schuldigt Maria an um Stahl so ruft sie die Polizei an und bringen Maria zur Zentrale.	False	picture story	43525	43564
Kolipsi_2	L2	I20_VEN21GIO_1.xml	5	Dort sagt Maria dass Sie das Brot und das Gemüse nicht gestolen hat sondern hat sie den Kassazettel beim Obsthändler vergessen, so lies die Polizei Maria nach Hause gehen.	Dort sagt Maria dass sie das Brot und das Gemüse nicht gestohlen hat sondern hat sie den Kassazettel beim Obsthändler vergessen, so ließ die Polizei Maria nach Hause gehen.	True	picture story	43565	43596
Kolipsi_2	L2	I20_VEN21GIO_2.xml	1	Hallo Paul ich schreibe dir nach ich deine e-mail gelesen habe.	Hallo Paul ich schreibe dir nach ich deine E-Mail gelesen habe.	True	opinion	43597	43609
Kolipsi_2	L2	I20_VEN21GIO_2.xml	2	Ich denke dass du mit diesen Leuten weder Kontakt nehmen solltest und mit ihnen dich entschuldigst, ich glaube auch dass du mit dem chatten übertrieben hast, weil die echten Freunde werden nie besser sein als die "Chat-Freunde".	Ich denke dass du mit diesen Leuten weder Kontakt nehmen solltest und mit ihnen dich entschuldigst, ich glaube auch dass du mit dem Chatten übertrieben hast, weil die echten Freunde werden nie besser sein als die "Chatfreunde".	True	opinion	43610	43652
Kolipsi_2	L2	I20_VEN21GIO_2.xml	3	Ich hoffe ich war hilflich mit deiner entscheidung.	Ich hoffe ich war hilflich mit deiner Entscheidung.	True	opinion	43653	43662
Kolipsi_2	L2	I21_GAV21DAV_1.xml	1	Hast du die Geschichte von Maria schon gehört?	Hast du die Geschichte von Maria schon gehört?	False	picture story	43663	43672
Kolipsi_2	L2	I21_GAV21DAV_1.xml	2	Sie war in einem Obst- und Gemüseladen um etwas zu kaufen aber sie hat den Kassenzettel vergessen.	Sie war in einem Obst- und Gemüseladen um etwas zu kaufen aber sie hat den Kassenzettel vergessen.	False	picture story	43673	43691
Kolipsi_2	L2	I21_GAV21DAV_1.xml	3	Danach ist sie in einen Supermarkt gegangen.	Danach ist sie in einen Supermarkt gegangen.	False	picture story	43692	43700
Kolipsi_2	L2	I21_GAV21DAV_1.xml	4	Sie hat noch etwas gekauft aber an der Kasse gab es ein Problem.	Sie hat noch etwas gekauft aber an der Kasse gab es ein Problem.	False	picture story	43701	43715
Kolipsi_2	L2	I21_GAV21DAV_1.xml	5	Sie hatte den Obst in einer Tasche.	Sie hatte den Obst in einer Tasche.	False	picture story	43716	43724
Kolipsi_2	L2	I21_GAV21DAV_1.xml	6	Die Frau an der Kasse hat sie gefragt, warum sie den Obst nicht bezahlen hat.	Die Frau an der Kasse hat sie gefragt, warum sie den Obst nicht bezahlen hat.	False	picture story	43725	43742
Kolipsi_2	L2	I21_GAV21DAV_1.xml	7	Maria hat ihr die Geschichte erzählt aber sie konnte nicht den Kassenzettel ihr zeigen und so hat der Frau an der Kasse Maria nicht geglaubt.	Maria hat ihr die Geschichte erzählt aber sie konnte nicht den Kassenzettel ihr zeigen und so hat der Frau an der Kasse Maria nicht geglaubt.	False	picture story	43743	43769
Kolipsi_2	L2	I21_GAV21DAV_1.xml	8	Wir wissen schon dass sie zerstreut ist, aber ich könnte nicht mehr glauben dass sie nicht an die Konsequenzen von ihrer Zerstreutheit denken wurde.	Wir wissen schon dass sie zerstreut ist, aber ich könnte nicht mehr glauben dass sie nicht an die Konsequenzen von ihrer Zerstreutheit denken wurde.	False	picture story	43770	43796
Kolipsi_2	L2	I21_GAV21DAV_2.xml	1	Lieber Paul, ich habe in der Zeitung "Junge Woche" in der Rubrik "Persönliche Briefe" dein Brief gelesen.	Lieber Paul, ich habe in der Zeitung "Junge Woche" in der Rubrik "Persönliche Briefe" dein Brief gelesen.	False	opinion	43797	43820
Kolipsi_2	L2	I21_GAV21DAV_2.xml	2	Das Thema virtuelle Freundschaften interessiert mir sehr.	Das Thema virtuelle Freundschaften interessiert mir sehr.	False	opinion	43821	43829
Kolipsi_2	L2	I21_GAV21DAV_2.xml	3	Ich denke virtuelle Freunde sind auch wichtig und man kann sicherlich noch chatten.	Ich denke virtuelle Freunde sind auch wichtig und man kann sicherlich noch chatten.	False	opinion	43830	43844
Kolipsi_2	L2	I21_GAV21DAV_2.xml	4	Aber ich denke man muss auch Freunde haben, die sie man treffen kann.	Aber ich denke man muss auch Freunde haben, die sie man treffen kann.	False	opinion	43845	43860
Kolipsi_2	L2	I21_GAV21DAV_2.xml	5	So kannst du Kontakte haben mit Menschen die du sehen kannst und du kannst auch etwas in deiner Freizeit machen, wie z.b. ins Kino gehen.	So kannst du Kontakte haben mit Menschen die du sehen kannst und du kannst auch etwas in deiner Freizeit machen, wie z. B. ins Kino gehen.	True	opinion	43861	43888
Kolipsi_2	L2	I21_GAV21DAV_2.xml	6	Es ist auch wichtig, dass wenn du Hilfe brauchst kannst du jemand anrufen.	Es ist auch wichtig, dass wenn du Hilfe brauchst kannst du jemand anrufen.	False	opinion	43889	43904
Kolipsi_2	L2	I21_GAV21DAV_2.xml	7	Ich will dir einen Rat geben: erhaltest du noch Kontakte mit deinen virtuelle Freunden aber probierst du auch wahre Freunde haben.	Ich will dir einen Rat geben: erhaltest du noch Kontakte mit deinen virtuelle Freunden aber probierst du auch wahre Freunde haben.	False	opinion	43905	43928
Kolipsi_2	L2	I21_GAV21DAV_2.xml	8	Ich hatte auch eine Erfahrung mit dem Internet gehabt.	Ich hatte auch eine Erfahrung mit dem Internet gehabt.	False	opinion	43929	43939
Kolipsi_2	L2	I21_GAV21DAV_2.xml	9	Ich hatte auch virtuelle Freunde gehabt und ich habe noch heute mit ihr Kontakte.	Ich hatte auch virtuelle Freunde gehabt und ich habe noch heute mit ihr Kontakte.	False	opinion	43940	43955
Kolipsi_2	L2	I21_GAV21DAV_2.xml	10	Sie haben auch mir manchmal geholfen.	Sie haben auch mir manchmal geholfen.	False	opinion	43956	43963
Kolipsi_2	L2	I21_GAV21DAV_2.xml	11	Glücklich habe ich immer wahre Freunde gehabt.	Glücklich habe ich immer wahre Freunde gehabt.	False	opinion	43964	43972
Kolipsi_2	L2	I21_GAV21DAV_2.xml	12	Ich hoffe, dass du deine Problemen lösen würdest.	Ich hoffe, dass du deine Problemen lösen würdest.	False	opinion	43973	43983
Kolipsi_2	L2	I21_GRI02MAT_2.xml	1	Lieber Paul, wie geht's dir?	Lieber Paul, wie geht's dir?	False	opinion	43984	43991
Kolipsi_2	L2	I21_GRI02MAT_2.xml	2	Ich habe gestern abend dein Brief in der Rubrik "Persönliche Briefe" in den Zeitung gelesen und schreibe dir über deine Situation mit dem Chatten.	Ich habe gestern Abend dein Brief in der Rubrik "Persönliche Briefe" in den Zeitung gelesen und schreibe dir über deine Situation mit dem Chatten.	True	opinion	43992	44019
Kolipsi_2	L2	I21_GRI02MAT_2.xml	3	Ich denke dass die Verwendung des Internets ist manchmal positiv aber auch negativ weil schlechte Dinge und Leute finden kann.	Ich denke dass die Verwendung des Internets ist manchmal positiv aber auch negativ weil schlechte Dinge und Leute finden kann.	False	opinion	44020	44041
Kolipsi_2	L2	I21_GRI02MAT_2.xml	4	Ich habe vor kurzen Zeit eine Erfahrung gemacht.	Ich habe vor kurzen Zeit eine Erfahrung gemacht.	False	opinion	44042	44051
Kolipsi_2	L2	I21_GRI02MAT_2.xml	5	In kurzen Worter ha eine älter Mann mir geschrieben der eine Nacktfotos hat.	In kurzen Worter ha eine älter Mann mir geschrieben der eine Nacktfotos hat.	False	opinion	44052	44066
Kolipsi_2	L2	I21_GRI02MAT_2.xml	6	Was soll du nur Tun?	Was soll du nur tun?	True	opinion	44067	44073
Kolipsi_2	L2	I21_GRI02MAT_2.xml	7	Ich denkte dass du wieder mit diesen Leute schreiben kann, aber immer pass auf.	Ich denkte dass du wieder mit diesen Leute schreiben kann, aber immer pass auf.	False	opinion	44074	44090
Kolipsi_2	L2	I21_GRI02MAT_2.xml	8	Manchmal konntest du böse Leute erkennen.	Manchmal konntest du böse Leute erkennen.	False	opinion	44091	44098
Kolipsi_2	L2	I21_GRI02MAT_2.xml	9	In allgemein will ich sagen dass virtuelle Freundschaften sind nicht gut, für jemanden sind gar falsche Freundschaften.	In Allgemein will ich sagen dass virtuelle Freundschaften sind nicht gut, für jemanden sind gar falsche Freundschaften.	True	opinion	44099	44118
Kolipsi_2	L2	I21_GRI02MAT_2.xml	10	Besser ist natürlich mit anderen Leute in wirklichen Leben kennenzulernen.	Besser ist natürlich mit anderen Leute in wirklichen Leben kennenzulernen.	False	opinion	44119	44130
Kolipsi_2	L2	I21_GRI02MAT_2.xml	11	Es ist wirklich sicherer dann Internets Freundschaften.	Es ist wirklich sicherer dann Internetsfreundschaften.	True	opinion	44131	44137
